TagCode,Subbasin,ReleaseSite,FirstWellsDate,LastDetectionDate,LastDetectionSite,Fate,Basin,SpillYear,WellsYear,ClassifiedZone,CorrectedFate,Rear Type Code,Harvest_Status,HarvestExposure,FallSpillHours,FallSpillDays,FallTotalSpill,SpringSpillHours,SpringSpillDays,SpringTotalSpill,ReturnedDownstream
3D9.1C2D3BB54F,Wenatchee,WENATR - Wenatchee River,2011-09-10T15:37:00Z,2011-09-10T15:38:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2012,2011,Wells Dam,At Wells,H,Open,1,634,31,6876.1,143,15,2877.1,0
3D9.1C2D3BC3E1,Wenatchee,WENATR - Wenatchee River,2012-09-05T07:38:00Z,2012-09-05T07:39:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D3BD025,Wenatchee,WENATR - Wenatchee River,2012-09-27T16:22:00Z,2012-09-27T16:23:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D3BD724,Wenatchee,WENATR - Wenatchee River,2011-09-17T12:08:00Z,2011-09-17T12:08:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2012,2011,Wells Dam,At Wells,H,Open,1,634,31,6876.1,143,15,2877.1,0
3D9.1C2D3BDF1A,Wenatchee,WENATR - Wenatchee River,2011-09-23T11:46:00Z,2011-09-23T11:46:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2012,2011,Wells Dam,At Wells,H,Open,1,634,31,6876.1,143,15,2877.1,0
3D9.1C2D3BE29F,Wenatchee,WENATR - Wenatchee River,2011-09-19T16:42:00Z,2012-04-24T06:46:00Z,BBP - Blackbird Pond Accl. Site,Downstream,Wenatchee,2012,2011,Below,Downstream,H,Open,1,634,31,6876.1,143,15,2877.1,1
3D9.1C2D3BE307,Wenatchee,WENATR - Wenatchee River,2012-09-01T10:16:00Z,2012-09-01T10:19:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D3C3F44,Wenatchee,WENATR - Wenatchee River,2011-10-01T08:22:00Z,2011-11-09T19:53:00Z,LWE - Lower Wenatchee River,Downstream,Wenatchee,2012,2011,Below,Downstream,H,Open,1,634,31,6876.1,143,15,2877.1,1
3D9.1C2D3C5886,Wenatchee,WENATR - Wenatchee River,2012-09-13T11:52:00Z,2012-09-13T13:05:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D3C5FBF,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2011-10-22T15:49:00Z,2011-10-22T15:50:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2012,2011,Wells Dam,At Wells,H,Open,1,634,31,6876.1,143,15,2877.1,0
3D9.1C2D3C60DF,Wenatchee,WENATR - Wenatchee River,2011-10-27T12:04:00Z,2011-10-27T12:05:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2012,2011,Wells Dam,At Wells,H,Open,1,634,31,6876.1,143,15,2877.1,0
3D9.1C2D3C734B,Wenatchee,WENATR - Wenatchee River,2012-08-13T15:23:00Z,2012-10-25T12:16:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D422D78,Wenatchee,WENATR - Wenatchee River,2012-09-28T15:29:00Z,2012-09-28T16:41:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D422FDB,Wenatchee,WENATR - Wenatchee River,2012-08-01T08:28:00Z,2012-08-01T08:29:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D423274,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2012-08-08T16:43:00Z,2012-08-08T17:42:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D423772,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2011-11-06T03:32:00Z,2012-06-09T23:20:00Z,BCC - BON PH2 Corner Collector,Downstream,Wenatchee,2012,2011,Below,Downstream,H,Open,1,634,31,6876.1,143,15,2877.1,1
3D9.1C2D423C24,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2012-09-21T13:02:00Z,2013-05-07T20:58:00Z,RRJ - Rocky Reach Dam Juvenile,Downstream,Wenatchee,2013,2012,Below,Downstream,H,Open,1,600,39,9666.8,72,19,1117.1,1
3D9.1C2D4240FF,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2013-04-21T13:22:00Z,2013-05-13T11:50:00Z,RRJ - Rocky Reach Dam Juvenile,Downstream,Wenatchee,2013,2013,Below,Downstream,H,Open,1,600,39,9666.8,72,19,1117.1,1
3D9.1C2D42422B,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2012-10-06T11:52:00Z,2013-04-06T13:09:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D42426E,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2011-11-03T10:48:00Z,2012-04-29T08:22:00Z,CHM - Chumstick Creek,Downstream,Wenatchee,2012,2011,Below,Downstream,H,Open,1,634,31,6876.1,143,15,2877.1,1
3D9.1C2D42430C,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2011-09-27T08:29:00Z,2012-05-09T06:52:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2012,2011,Wells Dam,At Wells,H,Open,1,634,31,6876.1,143,15,2877.1,0
3D9.1C2D424891,Wenatchee,WENATR - Wenatchee River,2012-08-01T04:21:00Z,2012-08-01T04:22:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D4249CA,Wenatchee,WENATR - Wenatchee River,2011-10-07T14:26:00Z,2012-04-21T10:26:00Z,MCL - Lower Mission Creek Instream,Downstream,Wenatchee,2012,2011,Below,Downstream,H,Open,1,634,31,6876.1,143,15,2877.1,1
3D9.1C2D4249E5,Wenatchee,WENATR - Wenatchee River,2011-09-16T18:34:00Z,2011-09-16T18:36:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2012,2011,Wells Dam,At Wells,H,Open,1,634,31,6876.1,143,15,2877.1,0
3D9.1C2D424C84,Wenatchee,"ROLFIP - Rolfing Acclimation Pond, Wenatchee River Basin",2011-10-13T22:40:00Z,2012-04-22T23:59:00Z,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,Downstream,Wenatchee,2012,2011,Below,Downstream,H,Open,1,634,31,6876.1,143,15,2877.1,1
3D9.1C2D424C93,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2011-08-28T15:41:00Z,2012-05-15T14:45:00Z,MCL - Lower Mission Creek Instream,Downstream,Wenatchee,2012,2011,Below,Downstream,H,Open,1,634,31,6876.1,143,15,2877.1,1
3D9.1C2D424CE8,Wenatchee,WENATR - Wenatchee River,2011-10-16T09:21:00Z,2011-10-16T09:25:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2012,2011,Wells Dam,At Wells,H,Open,1,634,31,6876.1,143,15,2877.1,0
3D9.1C2D424D40,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2011-09-27T09:24:00Z,2012-04-30T17:25:00Z,ENL - Lower Entiat River,Downstream,Wenatchee,2012,2011,Below,Downstream,H,Open,1,634,31,6876.1,143,15,2877.1,1
3D9.1C2D424DDF,Wenatchee,WENATR - Wenatchee River,2012-10-16T07:51:00Z,2012-10-24T12:50:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D424DE1,Wenatchee,WENATR - Wenatchee River,2012-09-13T12:28:00Z,2013-04-17T12:04:00Z,ICL - Lower Icicle Instream Array,Downstream,Wenatchee,2013,2012,Below,Downstream,H,Open,1,600,39,9666.8,72,19,1117.1,1
3D9.1C2D424E67,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2012-04-02T07:48:00Z,2012-04-20T13:00:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2012,2012,Wells Dam,At Wells,H,Open,1,634,31,6876.1,143,15,2877.1,0
3D9.1C2D42551B,Wenatchee,WENATR - Wenatchee River,2011-08-14T07:36:00Z,2011-10-20T15:13:00Z,RRF - Rocky Reach Fishway,Downstream,Wenatchee,2012,2011,Below,Downstream,H,Open,1,634,31,6876.1,143,15,2877.1,1
3D9.1C2D42562C,Wenatchee,WENATR - Wenatchee River,2011-10-05T06:50:00Z,2016-03-17T05:31:00Z,CHM - Chumstick Creek,Downstream,Wenatchee,2012,2011,Below,Downstream,H,Open,1,634,31,6876.1,143,15,2877.1,1
3D9.1C2D425938,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2011-09-23T21:05:00Z,2012-04-15T23:59:00Z,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,Downstream,Wenatchee,2012,2011,Below,Downstream,H,Open,1,634,31,6876.1,143,15,2877.1,1
3D9.1C2D425B0F,Wenatchee,WENATR - Wenatchee River,2011-09-22T15:31:00Z,2011-09-22T15:47:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2012,2011,Wells Dam,At Wells,H,Open,1,634,31,6876.1,143,15,2877.1,0
3D9.1C2D425BE2,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2011-09-23T12:32:00Z,2012-06-04T08:02:00Z,"MAD - Mad River, Entiat River Basin",Downstream,Wenatchee,2012,2011,Below,Downstream,H,Open,1,634,31,6876.1,143,15,2877.1,1
3D9.1C2D425C4C,Wenatchee,WENATR - Wenatchee River,2012-09-16T13:44:00Z,2013-05-15T10:30:00Z,ICL - Lower Icicle Instream Array,Downstream,Wenatchee,2013,2012,Below,Downstream,H,Open,1,600,39,9666.8,72,19,1117.1,1
3D9.1C2D425C7B,Wenatchee,WENATR - Wenatchee River,2012-09-08T13:22:00Z,2013-05-27T06:02:00Z,RRJ - Rocky Reach Dam Juvenile,Downstream,Wenatchee,2013,2012,Below,Downstream,H,Open,1,600,39,9666.8,72,19,1117.1,1
3D9.1C2D425C9D,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2011-09-15T12:28:00Z,2011-09-15T12:29:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2012,2011,Wells Dam,At Wells,H,Open,1,634,31,6876.1,143,15,2877.1,0
3D9.1C2D425DFC,Wenatchee,WENATR - Wenatchee River,2011-09-28T10:09:00Z,2011-11-12T13:52:00Z,RRF - Rocky Reach Fishway,Downstream,Wenatchee,2012,2011,Below,Downstream,H,Open,1,634,31,6876.1,143,15,2877.1,1
3D9.1C2D42605A,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2012-08-31T13:20:00Z,2012-09-26T17:12:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D426250,Wenatchee,WENATR - Wenatchee River,2012-08-01T15:37:00Z,2012-08-01T15:38:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D4263A4,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2012-09-27T09:50:00Z,2012-09-27T09:51:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D4264F2,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2011-10-10T07:45:00Z,2012-05-31T23:00:00Z,PES - Peshastin Creek,Downstream,Wenatchee,2012,2011,Below,Downstream,H,Open,1,634,31,6876.1,143,15,2877.1,1
3D9.1C2D42680E,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2012-10-31T15:46:00Z,2012-10-31T17:52:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D4269B6,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2012-12-02T09:17:00Z,2012-12-02T10:57:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D426F5C,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2012-08-14T12:18:00Z,2012-08-14T14:35:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D426F95,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2011-09-02T07:17:00Z,2011-09-02T07:19:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2012,2011,Wells Dam,At Wells,H,Open,1,634,31,6876.1,143,15,2877.1,0
3D9.1C2D427004,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2012-12-15T10:26:00Z,2012-12-15T13:51:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D427134,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2012-08-27T19:30:00Z,2013-05-08T15:08:00Z,TUF - Tumwater Dam Adult Fishway,Downstream,Wenatchee,2013,2012,Below,Downstream,H,Open,1,600,39,9666.8,72,19,1117.1,1
3D9.1C2D42731E,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2012-10-26T17:37:00Z,2012-10-26T17:37:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D45A35A,Upper Columbia-Entiat,ENTIAR - Entiat River,2013-08-25T12:17:00Z,2014-05-11T14:51:00Z,ENM - Middle Entiat River,Downstream,Entiat,2014,2013,Below,Downstream,W,Open,0,465,24,4206.5,189,24,2903,1
3D9.1C2D468254,Upper Columbia-Entiat,ENTIAR - Entiat River,2014-07-27T11:59:00Z,2015-01-22T17:34:00Z,ENA - Upper Entiat River at rkm 17.1,Downstream,Entiat,2015,2014,Below,Downstream,W,Open,0,460,22,4187,285,37,4605.9,1
3D9.1C2D6B1A3E,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2013-08-25T07:19:00Z,2013-08-25T08:47:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2014,2013,Wells Dam,At Wells,H,Open,1,465,24,4206.5,189,24,2903,0
3D9.1C2D6B20B6,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2013-06-11T16:40:00Z,2013-06-14T14:32:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2014,2013,Wells Dam,At Wells,H,Open,1,465,24,4206.5,189,24,2903,0
3D9.1C2D6B27AD,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2013-07-31T11:23:00Z,2013-10-19T15:56:00Z,TUF - Tumwater Dam Adult Fishway,Downstream,Wenatchee,2014,2013,Below,Downstream,H,Open,1,465,24,4206.5,189,24,2903,1
3D9.1C2D6B29E8,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2012-09-12T09:50:00Z,2012-09-12T09:52:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D6B52C4,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2013-10-12T06:45:00Z,2013-10-12T09:36:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2014,2013,Wells Dam,At Wells,H,Open,1,465,24,4206.5,189,24,2903,0
3D9.1C2D6B90D6,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2013-08-30T13:29:00Z,2014-04-03T10:38:00Z,RRJ - Rocky Reach Dam Juvenile,Downstream,Wenatchee,2014,2013,Below,Downstream,H,Open,1,465,24,4206.5,189,24,2903,1
3D9.1C2D6BBE69,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2013-07-15T16:15:00Z,2014-05-06T21:57:00Z,RRJ - Rocky Reach Dam Juvenile,Downstream,Wenatchee,2014,2013,Below,Downstream,H,Open,1,465,24,4206.5,189,24,2903,1
3D9.1C2D6BFB7B,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2013-06-06T15:11:00Z,2013-07-12T10:35:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2014,2013,Wells Dam,At Wells,H,Open,1,465,24,4206.5,189,24,2903,0
3D9.1C2D6C0A0A,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2012-09-03T11:31:00Z,2012-09-03T16:04:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D6C357B,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2013-08-24T13:29:00Z,2014-03-31T20:01:00Z,RRJ - Rocky Reach Dam Juvenile,Downstream,Wenatchee,2014,2013,Below,Downstream,H,Open,1,465,24,4206.5,189,24,2903,1
3D9.1C2D6C6CE1,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2012-09-21T11:53:00Z,2012-09-21T11:54:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D6C6E4C,Wenatchee,WENATR - Wenatchee River,2013-08-22T08:16:00Z,2013-08-22T10:30:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2014,2013,Wells Dam,At Wells,H,Open,1,465,24,4206.5,189,24,2903,0
3D9.1C2D6CAB7D,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2013-04-09T15:46:00Z,2013-04-10T21:15:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2013,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D6CB1B0,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2012-08-20T16:26:00Z,2012-08-20T16:26:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D6CE614,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2013-09-12T13:11:00Z,2013-09-12T14:20:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2014,2013,Wells Dam,At Wells,H,Open,1,465,24,4206.5,189,24,2903,0
3D9.1C2D6D072A,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2013-09-08T13:48:00Z,2014-04-07T07:42:00Z,RRF - Rocky Reach Fishway,Downstream,Wenatchee,2014,2013,Below,Downstream,H,Open,1,465,24,4206.5,189,24,2903,1
3D9.1C2D6D196D,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2012-09-22T15:52:00Z,2012-09-22T15:53:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D6D1ABD,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2012-09-26T15:38:00Z,2012-09-26T15:39:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D6E0DD3,Wenatchee,"ROLFIP - Rolfing Acclimation Pond, Wenatchee River Basin",2013-08-03T09:51:00Z,2013-08-03T12:22:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2014,2013,Wells Dam,At Wells,H,Open,1,465,24,4206.5,189,24,2903,0
3D9.1C2D6FDC92,Upper Columbia-Entiat,ENTIAR - Entiat River,2015-09-27T11:24:00Z,2016-04-25T16:53:00Z,"MAD - Mad River, Entiat River Basin",Downstream,Entiat,2016,2015,Below,Downstream,W,Open,0,460,24,4097.5,15,4,165.1,1
3D9.1C2D6FF6A1,Upper Columbia-Entiat,ENTIAR - Entiat River,2015-10-03T11:03:00Z,2015-10-03T12:16:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Entiat,2016,2015,Wells Dam,At Wells,W,Open,0,460,24,4097.5,15,4,165.1,0
3D9.1C2D6FF6D8,Upper Columbia-Entiat,ENTIAR - Entiat River,2016-08-18T10:23:00Z,2017-05-23T05:56:00Z,"MAD - Mad River, Entiat River Basin",Downstream,Entiat,2017,2016,Below,Downstream,W,Closed,0,460,22,3623,330,20,17709.1,1
3D9.1C2D6FFE83,Upper Columbia-Entiat,ENTIAR - Entiat River,2015-09-06T17:44:00Z,2016-04-07T17:16:00Z,"MAD - Mad River, Entiat River Basin",Downstream,Entiat,2016,2015,Below,Downstream,W,Open,0,460,24,4097.5,15,4,165.1,1
3D9.1C2D76E336,Upper Columbia-Entiat,ENTIAR - Entiat River,2015-08-25T11:43:00Z,2016-04-03T21:46:00Z,RRJ - Rocky Reach Dam Juvenile,Downstream,Entiat,2016,2015,Below,Downstream,W,Open,0,460,24,4097.5,15,4,165.1,1
3D9.1C2D778E8A,Upper Columbia-Entiat,ENTIAR - Entiat River,2013-10-17T11:47:00Z,2014-05-04T15:08:00Z,TLT - Tillicum Creek Temporary Array,Downstream,Entiat,2014,2013,Below,Downstream,W,Open,0,465,24,4206.5,189,24,2903,1
3D9.1C2D89E6BE,Wenatchee,NASONC - Nason Creek (tributary to Wenatchee River),2013-09-30T09:53:00Z,2013-09-30T15:04:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2014,2013,Wells Dam,At Wells,H,Open,1,465,24,4206.5,189,24,2903,0
3D9.1C2D89FC30,Wenatchee,WENATR - Wenatchee River,2012-09-20T13:18:00Z,2012-10-24T11:00:00Z,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,Downstream,Wenatchee,2013,2012,Below,Downstream,H,Open,1,600,39,9666.8,72,19,1117.1,1
3D9.1C2D8BA87A,Wenatchee,WENATR - Wenatchee River,2012-09-28T12:24:00Z,2013-04-05T15:09:00Z,RRJ - Rocky Reach Dam Juvenile,Downstream,Wenatchee,2013,2012,Below,Downstream,H,Open,1,600,39,9666.8,72,19,1117.1,1
3D9.1C2D8C62E5,Wenatchee,WENATR - Wenatchee River,2012-09-14T13:07:00Z,2012-09-14T13:11:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D8C6377,Wenatchee,WENATR - Wenatchee River,2012-09-09T06:35:00Z,2012-09-09T07:58:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D8C7644,Wenatchee,WENATR - Wenatchee River,2012-10-22T10:24:00Z,2012-10-24T12:41:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D8CB477,Wenatchee,WENATR - Wenatchee River,2012-10-07T03:41:00Z,2012-10-07T05:59:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D8CB651,Wenatchee,WENATR - Wenatchee River,2012-09-21T10:45:00Z,2013-05-25T19:54:00Z,RRJ - Rocky Reach Dam Juvenile,Downstream,Wenatchee,2013,2012,Below,Downstream,H,Open,1,600,39,9666.8,72,19,1117.1,1
3D9.1C2D8CBC6A,Wenatchee,WENATR - Wenatchee River,2012-08-26T13:31:00Z,2012-10-23T13:30:00Z,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,Downstream,Wenatchee,2013,2012,Below,Downstream,H,Open,1,600,39,9666.8,72,19,1117.1,1
3D9.1C2D8CC0AD,Wenatchee,WENATR - Wenatchee River,2012-09-03T07:25:00Z,2012-09-03T09:19:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2013,2012,Wells Dam,At Wells,H,Open,1,600,39,9666.8,72,19,1117.1,0
3D9.1C2D8CE2CE,Wenatchee,WENATR - Wenatchee River,2012-09-24T17:13:00Z,2012-10-21T06:23:00Z,ENL - Lower Entiat River,Downstream,Wenatchee,2013,2012,Below,Downstream,H,Open,1,600,39,9666.8,72,19,1117.1,1
3D9.1C2D8CF2AD,Wenatchee,WENATR - Wenatchee River,2013-09-20T09:45:00Z,2013-09-20T11:28:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2014,2013,Wells Dam,At Wells,H,Open,1,465,24,4206.5,189,24,2903,0
3D9.1C2D8D0686,Wenatchee,WENATR - Wenatchee River,2013-08-25T09:43:00Z,2013-10-03T04:37:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2014,2013,Wells Dam,At Wells,H,Open,1,465,24,4206.5,189,24,2903,0
3D9.1C2D8D5951,Wenatchee,WENATR - Wenatchee River,2011-09-11T08:25:00Z,2011-09-11T08:29:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2012,2011,Wells Dam,At Wells,H,Open,1,634,31,6876.1,143,15,2877.1,0
3D9.1C2D8D5B9D,Wenatchee,WENATR - Wenatchee River,2012-10-21T03:20:00Z,2013-03-22T10:41:00Z,RRJ - Rocky Reach Dam Juvenile,Downstream,Wenatchee,2013,2012,Below,Downstream,H,Open,1,600,39,9666.8,72,19,1117.1,1
3D9.1C2D8D5EA9,Wenatchee,WENATR - Wenatchee River,2011-09-05T12:12:00Z,2011-09-05T12:12:00Z,"WEA - Wells Dam, DCPUD Adult Ladders",At Wells,Wenatchee,2012,2011,Wells Dam,At Wells,H,Open,1,634,31,6876.1,143,15,2877.1,0
