STN,DATE,HR,TEMP AT SENSOR (C),TDG%,SPILL (KCFS),TOTAL FLOW (KCFS),FB ELEV (FT),TW ELEV (FT),Station,FileMonth,DateTime,Date
WEL,2024-10-03,3,18.5,99.5,0,15,779.1,705.2,WEL,Oct2024,2024-10-03T03:00:00Z,2024-10-03
WEL,2024-10-03,4,18.4,99.5,0,16.2,779.1,705.7,WEL,Oct2024,2024-10-03T04:00:00Z,2024-10-03
WEL,2024-10-03,5,18.4,99.3,0,27.8,779.1,706.9,WEL,Oct2024,2024-10-03T05:00:00Z,2024-10-03
WEL,2024-10-03,6,18.4,99.5,0,41.6,779.2,707.6,WEL,Oct2024,2024-10-03T06:00:00Z,2024-10-03
WEL,2024-10-03,7,18.4,99.6,0,92.9,778.7,711.3,WEL,Oct2024,2024-10-03T07:00:00Z,2024-10-03
WEL,2024-10-03,8,18.4,99.5,0,88.8,779.6,709.1,WEL,Oct2024,2024-10-03T08:00:00Z,2024-10-03
WEL,2024-10-03,9,18.3,99.5,0,58.8,779.6,707.5,WEL,Oct2024,2024-10-03T09:00:00Z,2024-10-03
WEL,2024-10-03,10,18.3,99.7,0,49.2,779.6,707.9,WEL,Oct2024,2024-10-03T10:00:00Z,2024-10-03
WEL,2024-10-03,11,18.4,100,0,64.9,779.1,709.1,WEL,Oct2024,2024-10-03T11:00:00Z,2024-10-03
WEL,2024-10-03,12,18.4,100.3,0,72.2,779.2,709,WEL,Oct2024,2024-10-03T12:00:00Z,2024-10-03
WEL,2024-10-03,13,18.4,100.5,0,58.7,778.8,708.1,WEL,Oct2024,2024-10-03T13:00:00Z,2024-10-03
WEL,2024-10-03,14,18.5,100.9,0,71.8,778.5,708.9,WEL,Oct2024,2024-10-03T14:00:00Z,2024-10-03
WEL,2024-10-03,15,18.4,101.2,0,51,778.5,707.9,WEL,Oct2024,2024-10-03T15:00:00Z,2024-10-03
WEL,2024-10-03,16,18.5,101.5,0,68.5,777.7,709.5,WEL,Oct2024,2024-10-03T16:00:00Z,2024-10-03
WEL,2024-10-03,17,18.5,101.9,0,85,777.9,711.1,WEL,Oct2024,2024-10-03T17:00:00Z,2024-10-03
WEL,2024-10-03,18,18.4,101.9,0,103.7,777.3,714.2,WEL,Oct2024,2024-10-03T18:00:00Z,2024-10-03
WEL,2024-10-03,19,18.3,101.5,0,101,778,711.2,WEL,Oct2024,2024-10-03T19:00:00Z,2024-10-03
WEL,2024-10-03,20,18.3,101.2,0,96.5,777.5,710,WEL,Oct2024,2024-10-03T20:00:00Z,2024-10-03
WEL,2024-10-03,21,18.2,100.9,0,96.3,777.2,710.4,WEL,Oct2024,2024-10-03T21:00:00Z,2024-10-03
WEL,2024-10-03,22,18.2,100.8,0,67.7,777.3,707.8,WEL,Oct2024,2024-10-03T22:00:00Z,2024-10-03
WEL,2024-10-03,23,18.2,100.8,0,53.6,777.2,706,WEL,Oct2024,2024-10-03T23:00:00Z,2024-10-03
WEL,2024-10-03,24,18.1,100.7,0,34.3,777.5,705.2,WEL,Oct2024,2024-10-04T00:00:00Z,2024-10-04
WEL,2024-10-04,1,18.1,100.8,0,28.2,777.7,704.8,WEL,Oct2024,2024-10-04T01:00:00Z,2024-10-04
WEL,2024-10-04,2,18.1,100.8,0,12.7,778.1,705.7,WEL,Oct2024,2024-10-04T02:00:00Z,2024-10-04
WEL,2024-10-04,3,18.1,100.7,0,13.6,778.2,705.2,WEL,Oct2024,2024-10-04T03:00:00Z,2024-10-04
WEL,2024-10-04,4,18.1,100.8,0,12.9,778.6,705.3,WEL,Oct2024,2024-10-04T04:00:00Z,2024-10-04
WEL,2024-10-04,5,18.1,100.8,0,12.7,778.8,704.5,WEL,Oct2024,2024-10-04T05:00:00Z,2024-10-04
WEL,2024-10-04,6,18.1,100.8,0,18.1,779.1,705.8,WEL,Oct2024,2024-10-04T06:00:00Z,2024-10-04
WEL,2024-10-04,7,18.1,100.9,0,58.3,778.9,708.5,WEL,Oct2024,2024-10-04T07:00:00Z,2024-10-04
WEL,2024-10-04,8,18,100.9,0,84.4,779.4,708,WEL,Oct2024,2024-10-04T08:00:00Z,2024-10-04
WEL,2024-10-04,9,18,100.9,0,61.4,778.9,707.3,WEL,Oct2024,2024-10-04T09:00:00Z,2024-10-04
WEL,2024-10-04,10,18,100.9,0,62.2,779,707.9,WEL,Oct2024,2024-10-04T10:00:00Z,2024-10-04
WEL,2024-10-04,11,18,100.9,0,59.6,778.8,708.3,WEL,Oct2024,2024-10-04T11:00:00Z,2024-10-04
WEL,2024-10-04,12,18,100.9,0,56.2,778.6,707.8,WEL,Oct2024,2024-10-04T12:00:00Z,2024-10-04
WEL,2024-10-04,13,18,100.9,0,58.3,778.6,707.8,WEL,Oct2024,2024-10-04T13:00:00Z,2024-10-04
WEL,2024-10-04,14,18,101.1,0,40.7,778.3,707.1,WEL,Oct2024,2024-10-04T14:00:00Z,2024-10-04
WEL,2024-10-04,15,18.1,101.4,0,41.3,778.5,707.3,WEL,Oct2024,2024-10-04T15:00:00Z,2024-10-04
WEL,2024-10-04,16,18.1,101.5,0,35.8,778.6,706.7,WEL,Oct2024,2024-10-04T16:00:00Z,2024-10-04
WEL,2024-10-04,17,18.1,101.2,0,33.6,778.3,706.1,WEL,Oct2024,2024-10-04T17:00:00Z,2024-10-04
WEL,2024-10-04,18,18,100.9,0,32.2,778.4,706,WEL,Oct2024,2024-10-04T18:00:00Z,2024-10-04
WEL,2024-10-04,19,18,100.8,0,40.5,778.5,706.4,WEL,Oct2024,2024-10-04T19:00:00Z,2024-10-04
WEL,2024-10-04,20,18,100.5,0,39,778.8,705.6,WEL,Oct2024,2024-10-04T20:00:00Z,2024-10-04
WEL,2024-10-04,21,18,100.4,0,32,778.8,705.4,WEL,Oct2024,2024-10-04T21:00:00Z,2024-10-04
WEL,2024-10-04,22,18,100.1,0,50.4,779.1,707,WEL,Oct2024,2024-10-04T22:00:00Z,2024-10-04
WEL,2024-10-04,23,18,100,0,39.7,779.5,706.1,WEL,Oct2024,2024-10-04T23:00:00Z,2024-10-04
WEL,2024-10-04,24,18,99.9,0,32.2,779.8,705.7,WEL,Oct2024,2024-10-05T00:00:00Z,2024-10-05
WEL,2024-10-05,1,17.9,99.7,0,36.9,780,706.1,WEL,Oct2024,2024-10-05T01:00:00Z,2024-10-05
WEL,2024-10-05,2,17.9,99.5,0,54.5,779.5,707.6,WEL,Oct2024,2024-10-05T02:00:00Z,2024-10-05
WEL,2024-10-05,3,17.9,99.6,0,46.4,779.7,707,WEL,Oct2024,2024-10-05T03:00:00Z,2024-10-05
WEL,2024-10-05,4,17.9,99.5,0,47.4,779.2,707.1,WEL,Oct2024,2024-10-05T04:00:00Z,2024-10-05
WEL,2024-10-05,5,17.9,99.5,0,40.9,779.4,707.4,WEL,Oct2024,2024-10-05T05:00:00Z,2024-10-05
WEL,2024-10-05,6,17.8,99.2,0,57.6,778.6,708.9,WEL,Oct2024,2024-10-05T06:00:00Z,2024-10-05
WEL,2024-10-05,7,17.8,99.2,0,76.7,778.5,710.4,WEL,Oct2024,2024-10-05T07:00:00Z,2024-10-05
WEL,2024-10-05,8,17.8,99.1,0,83,778.3,709.1,WEL,Oct2024,2024-10-05T08:00:00Z,2024-10-05
WEL,2024-10-05,9,17.8,99.1,0,61.8,777.8,709.5,WEL,Oct2024,2024-10-05T09:00:00Z,2024-10-05
WEL,2024-10-05,10,17.8,99.1,0,57.7,778.1,708.1,WEL,Oct2024,2024-10-05T10:00:00Z,2024-10-05
WEL,2024-10-05,11,17.8,99.2,0,71.4,778,708.5,WEL,Oct2024,2024-10-05T11:00:00Z,2024-10-05
WEL,2024-10-05,12,17.8,99.6,0,23.9,778.5,706.4,WEL,Oct2024,2024-10-05T12:00:00Z,2024-10-05
WEL,2024-10-05,13,17.9,99.9,0,25.2,778.1,706.1,WEL,Oct2024,2024-10-05T13:00:00Z,2024-10-05
WEL,2024-10-05,14,18,100,0,24.7,778.8,706.7,WEL,Oct2024,2024-10-05T14:00:00Z,2024-10-05
WEL,2024-10-05,15,18.2,100.3,0,42.5,778.6,706.7,WEL,Oct2024,2024-10-05T15:00:00Z,2024-10-05
WEL,2024-10-05,16,18.1,100.3,0,32.4,779.2,706.1,WEL,Oct2024,2024-10-05T16:00:00Z,2024-10-05
WEL,2024-10-05,17,18.1,100.4,0,32.1,778.7,706.1,WEL,Oct2024,2024-10-05T17:00:00Z,2024-10-05
WEL,2024-10-05,18,18.1,100.4,0,82.4,778.6,710.6,WEL,Oct2024,2024-10-05T18:00:00Z,2024-10-05
WEL,2024-10-05,19,18.1,100.7,0,69,779.1,708.6,WEL,Oct2024,2024-10-05T19:00:00Z,2024-10-05
WEL,2024-10-05,20,18,100.4,0,66.8,778.6,708,WEL,Oct2024,2024-10-05T20:00:00Z,2024-10-05
WEL,2024-10-05,21,18,100.5,0,66.4,778.9,708.4,WEL,Oct2024,2024-10-05T21:00:00Z,2024-10-05
WEL,2024-10-05,22,18,100.4,0,90.1,778.7,709.1,WEL,Oct2024,2024-10-05T22:00:00Z,2024-10-05
WEL,2024-10-05,23,17.9,100.1,0,73.3,778.6,708.4,WEL,Oct2024,2024-10-05T23:00:00Z,2024-10-05
WEL,2024-10-05,24,17.9,99.7,0,66,779.1,707.8,WEL,Oct2024,2024-10-06T00:00:00Z,2024-10-06
WEL,2024-10-06,1,17.8,99.6,0,35.4,779,706,WEL,Oct2024,2024-10-06T01:00:00Z,2024-10-06
WEL,2024-10-06,2,17.8,99.5,0,28.1,779.1,705.9,WEL,Oct2024,2024-10-06T02:00:00Z,2024-10-06
WEL,2024-10-06,3,17.8,99.3,0,22.3,779.4,705.7,WEL,Oct2024,2024-10-06T03:00:00Z,2024-10-06
WEL,2024-10-06,4,17.8,99.2,0,15.5,779.5,705.1,WEL,Oct2024,2024-10-06T04:00:00Z,2024-10-06
WEL,2024-10-06,5,17.8,99.1,0,24.9,779.5,706.5,WEL,Oct2024,2024-10-06T05:00:00Z,2024-10-06
WEL,2024-10-06,6,17.8,99.2,0,55.8,779.3,708.1,WEL,Oct2024,2024-10-06T06:00:00Z,2024-10-06
WEL,2024-10-06,7,17.8,99.2,0,67.5,778.8,708.8,WEL,Oct2024,2024-10-06T07:00:00Z,2024-10-06
WEL,2024-10-06,8,17.8,99.2,0,71.9,778.6,708.3,WEL,Oct2024,2024-10-06T08:00:00Z,2024-10-06
WEL,2024-10-06,9,17.7,99.2,0,27.3,779,706.1,WEL,Oct2024,2024-10-06T09:00:00Z,2024-10-06
WEL,2024-10-06,10,17.7,99.3,0,25.2,778.7,706.3,WEL,Oct2024,2024-10-06T10:00:00Z,2024-10-06
WEL,2024-10-06,11,17.7,99.5,0,37.1,778.9,706.9,WEL,Oct2024,2024-10-06T11:00:00Z,2024-10-06
WEL,2024-10-06,12,17.8,99.6,0,65.6,778.4,708.5,WEL,Oct2024,2024-10-06T12:00:00Z,2024-10-06
WEL,2024-10-06,13,17.7,99.7,0,47.6,778.9,707.3,WEL,Oct2024,2024-10-06T13:00:00Z,2024-10-06
WEL,2024-10-06,14,17.7,99.9,0,32.7,778.6,706.7,WEL,Oct2024,2024-10-06T14:00:00Z,2024-10-06
WEL,2024-10-06,15,17.8,100,0,28.7,778.9,706.9,WEL,Oct2024,2024-10-06T15:00:00Z,2024-10-06
WEL,2024-10-06,16,17.8,100.1,0,27.8,778.7,706.4,WEL,Oct2024,2024-10-06T16:00:00Z,2024-10-06
WEL,2024-10-06,17,17.9,100.3,0,47.8,778.8,708.6,WEL,Oct2024,2024-10-06T17:00:00Z,2024-10-06
WEL,2024-10-06,18,18,100.7,0,94.7,778.1,711.5,WEL,Oct2024,2024-10-06T18:00:00Z,2024-10-06
WEL,2024-10-06,19,17.8,100.5,0,116.2,778.9,711.4,WEL,Oct2024,2024-10-06T19:00:00Z,2024-10-06
WEL,2024-10-06,20,17.9,100.3,0,92.1,778.4,709.9,WEL,Oct2024,2024-10-06T20:00:00Z,2024-10-06
WEL,2024-10-06,21,17.8,100.1,0,91.6,778.8,708.5,WEL,Oct2024,2024-10-06T21:00:00Z,2024-10-06
WEL,2024-10-06,22,17.8,99.7,0,79.1,778.2,708.8,WEL,Oct2024,2024-10-06T22:00:00Z,2024-10-06
WEL,2024-10-06,23,17.8,99.7,0,71.3,778.4,708.5,WEL,Oct2024,2024-10-06T23:00:00Z,2024-10-06
WEL,2024-10-06,24,17.8,99.6,0,40.4,778.5,706.7,WEL,Oct2024,2024-10-07T00:00:00Z,2024-10-07
WEL,2024-10-07,1,17.7,99.6,0,38.6,778.2,705.7,WEL,Oct2024,2024-10-07T01:00:00Z,2024-10-07
WEL,2024-10-07,2,17.7,99.6,0,33.6,778.5,706.4,WEL,Oct2024,2024-10-07T02:00:00Z,2024-10-07
WEL,2024-10-07,3,17.7,99.6,0,24.3,778.5,705.5,WEL,Oct2024,2024-10-07T03:00:00Z,2024-10-07
WEL,2024-10-07,4,17.7,99.5,0,20.9,778.7,706.3,WEL,Oct2024,2024-10-07T04:00:00Z,2024-10-07
WEL,2024-10-07,5,17.7,99.3,0,24.3,778.6,706.3,WEL,Oct2024,2024-10-07T05:00:00Z,2024-10-07
WEL,2024-10-07,6,17.7,99.3,0,46,778.3,708.2,WEL,Oct2024,2024-10-07T06:00:00Z,2024-10-07
WEL,2024-10-07,7,17.6,99.3,0,73.7,778.6,709.9,WEL,Oct2024,2024-10-07T07:00:00Z,2024-10-07
WEL,2024-10-07,8,17.6,99.3,0,73.4,778.9,708.1,WEL,Oct2024,2024-10-07T08:00:00Z,2024-10-07
WEL,2024-10-07,9,17.6,99.3,0,48.7,778.6,707,WEL,Oct2024,2024-10-07T09:00:00Z,2024-10-07
WEL,2024-10-07,10,17.6,99.6,0,46.8,778.5,707.8,WEL,Oct2024,2024-10-07T10:00:00Z,2024-10-07
WEL,2024-10-07,11,17.7,99.9,0,51.4,779,707.8,WEL,Oct2024,2024-10-07T11:00:00Z,2024-10-07
WEL,2024-10-07,12,17.7,100.3,0,49.6,778.7,707.3,WEL,Oct2024,2024-10-07T12:00:00Z,2024-10-07
WEL,2024-10-07,13,17.8,100.5,0,51.3,778.8,707.9,WEL,Oct2024,2024-10-07T13:00:00Z,2024-10-07
WEL,2024-10-07,14,17.8,100.9,0,73.3,778.4,709.9,WEL,Oct2024,2024-10-07T14:00:00Z,2024-10-07
WEL,2024-10-07,15,17.9,101.2,0,84,778.8,710.7,WEL,Oct2024,2024-10-07T15:00:00Z,2024-10-07
WEL,2024-10-07,16,17.9,101.5,0,93.7,778.3,712,WEL,Oct2024,2024-10-07T16:00:00Z,2024-10-07
WEL,2024-10-07,17,17.9,101.8,0,96.7,778.4,711.8,WEL,Oct2024,2024-10-07T17:00:00Z,2024-10-07
WEL,2024-10-07,18,17.9,101.8,0,103.6,778.4,712.2,WEL,Oct2024,2024-10-07T18:00:00Z,2024-10-07
WEL,2024-10-07,19,17.9,101.4,0,92,779.4,709.9,WEL,Oct2024,2024-10-07T19:00:00Z,2024-10-07
WEL,2024-10-07,20,17.9,101.2,0,83.5,777.7,709.4,WEL,Oct2024,2024-10-07T20:00:00Z,2024-10-07
WEL,2024-10-07,21,17.9,100.9,0,81.2,779.1,708.6,WEL,Oct2024,2024-10-07T21:00:00Z,2024-10-07
WEL,2024-10-07,22,17.8,100.9,0,73.2,778.9,707.2,WEL,Oct2024,2024-10-07T22:00:00Z,2024-10-07
WEL,2024-10-07,23,17.8,100.9,0,33.8,779.3,704.8,WEL,Oct2024,2024-10-07T23:00:00Z,2024-10-07
WEL,2024-10-07,24,17.8,100.8,0,22.6,779.2,705.4,WEL,Oct2024,2024-10-08T00:00:00Z,2024-10-08
WEL,2024-10-08,1,17.8,100.7,0,30.9,779.4,707,WEL,Oct2024,2024-10-08T01:00:00Z,2024-10-08
WEL,2024-10-08,2,17.8,100.7,0,22.6,779.3,705.9,WEL,Oct2024,2024-10-08T02:00:00Z,2024-10-08
WEL,2024-10-08,3,17.8,100.5,0,20.9,779.4,705.6,WEL,Oct2024,2024-10-08T03:00:00Z,2024-10-08
WEL,2024-10-08,4,17.8,100.4,0,21.2,779.5,706.5,WEL,Oct2024,2024-10-08T04:00:00Z,2024-10-08
WEL,2024-10-08,5,17.8,100.4,0,22,779.5,706.5,WEL,Oct2024,2024-10-08T05:00:00Z,2024-10-08
WEL,2024-10-08,6,17.8,100.4,0,42.1,779.4,707.7,WEL,Oct2024,2024-10-08T06:00:00Z,2024-10-08
WEL,2024-10-08,7,17.8,100.5,0,56.2,779.4,708.6,WEL,Oct2024,2024-10-08T07:00:00Z,2024-10-08
WEL,2024-10-08,8,17.8,100.7,0,74,779.5,709,WEL,Oct2024,2024-10-08T08:00:00Z,2024-10-08
WEL,2024-10-08,9,17.8,100.7,0,72.4,779.2,709.6,WEL,Oct2024,2024-10-08T09:00:00Z,2024-10-08
WEL,2024-10-08,10,17.8,100.9,0,60.8,779.7,708.1,WEL,Oct2024,2024-10-08T10:00:00Z,2024-10-08
WEL,2024-10-08,11,17.9,101.2,0,60.4,779.5,708.9,WEL,Oct2024,2024-10-08T11:00:00Z,2024-10-08
WEL,2024-10-08,12,17.9,101.5,0,62.7,779.6,708.6,WEL,Oct2024,2024-10-08T12:00:00Z,2024-10-08
WEL,2024-10-08,13,18,101.6,0,74.1,779.2,709.3,WEL,Oct2024,2024-10-08T13:00:00Z,2024-10-08
WEL,2024-10-08,14,18,101.9,0,67.8,779.4,708.8,WEL,Oct2024,2024-10-08T14:00:00Z,2024-10-08
WEL,2024-10-08,15,18.1,102.2,0,68,779.1,708.9,WEL,Oct2024,2024-10-08T15:00:00Z,2024-10-08
WEL,2024-10-08,16,18.1,102,0,68.3,779,709.1,WEL,Oct2024,2024-10-08T16:00:00Z,2024-10-08
WEL,2024-10-08,17,18,101.9,0,68.7,778.8,709.2,WEL,Oct2024,2024-10-08T17:00:00Z,2024-10-08
WEL,2024-10-08,18,18,101.9,0,71.4,778.6,709.4,WEL,Oct2024,2024-10-08T18:00:00Z,2024-10-08
WEL,2024-10-08,19,18,101.6,0,77.6,778.4,709.6,WEL,Oct2024,2024-10-08T19:00:00Z,2024-10-08
WEL,2024-10-08,20,18,101.4,0,77.7,778.3,709.5,WEL,Oct2024,2024-10-08T20:00:00Z,2024-10-08
WEL,2024-10-08,21,18,101.2,0,78.4,777.9,709.3,WEL,Oct2024,2024-10-08T21:00:00Z,2024-10-08
WEL,2024-10-08,22,18,101.4,0,83.5,777.8,709.2,WEL,Oct2024,2024-10-08T22:00:00Z,2024-10-08
WEL,2024-10-08,23,18,101.2,0,74.9,777.7,708.3,WEL,Oct2024,2024-10-08T23:00:00Z,2024-10-08
WEL,2024-10-08,24,18,100.9,0,37.8,777.8,706.5,WEL,Oct2024,2024-10-09T00:00:00Z,2024-10-09
WEL,2024-10-09,1,18,100.8,0,38.7,777.5,706.4,WEL,Oct2024,2024-10-09T01:00:00Z,2024-10-09
WEL,2024-10-09,2,18,100.7,0,38.2,778.1,707,WEL,Oct2024,2024-10-09T02:00:00Z,2024-10-09
WEL,2024-10-09,3,18,100.5,0,24.7,778,706.3,WEL,Oct2024,2024-10-09T03:00:00Z,2024-10-09
WEL,2024-10-09,4,18,100.5,0,25.5,778.3,706.3,WEL,Oct2024,2024-10-09T04:00:00Z,2024-10-09
WEL,2024-10-09,5,18,100.3,0,29.8,778.1,707.3,WEL,Oct2024,2024-10-09T05:00:00Z,2024-10-09
WEL,2024-10-09,6,18,100.4,0,42.5,778.4,708.3,WEL,Oct2024,2024-10-09T06:00:00Z,2024-10-09
WEL,2024-10-09,7,18,100.5,0,52.2,778.3,708.8,WEL,Oct2024,2024-10-09T07:00:00Z,2024-10-09
WEL,2024-10-09,8,18,100.5,0,58.5,778.3,707.9,WEL,Oct2024,2024-10-09T08:00:00Z,2024-10-09
WEL,2024-10-09,9,18,100.5,0,60.1,778.6,707.9,WEL,Oct2024,2024-10-09T09:00:00Z,2024-10-09
WEL,2024-10-09,10,18,100.5,0,56.7,778.6,707.9,WEL,Oct2024,2024-10-09T10:00:00Z,2024-10-09
WEL,2024-10-09,11,18,100.7,0,55.7,778.9,708,WEL,Oct2024,2024-10-09T11:00:00Z,2024-10-09
WEL,2024-10-09,12,18,100.7,0,56.5,778.9,707.9,WEL,Oct2024,2024-10-09T12:00:00Z,2024-10-09
WEL,2024-10-09,13,18.1,100.7,0,54.6,779,707.6,WEL,Oct2024,2024-10-09T13:00:00Z,2024-10-09
WEL,2024-10-09,14,18.1,100.7,0,49.5,778.8,707.4,WEL,Oct2024,2024-10-09T14:00:00Z,2024-10-09
WEL,2024-10-09,15,18,100.5,0,54.7,778.8,708,WEL,Oct2024,2024-10-09T15:00:00Z,2024-10-09
WEL,2024-10-09,16,18,100.3,0,53.4,778.6,708.3,WEL,Oct2024,2024-10-09T16:00:00Z,2024-10-09
WEL,2024-10-09,17,18,100.3,0,52.5,778.6,708.2,WEL,Oct2024,2024-10-09T17:00:00Z,2024-10-09
WEL,2024-10-09,18,18,100.3,0,58.5,778.6,708.6,WEL,Oct2024,2024-10-09T18:00:00Z,2024-10-09
WEL,2024-10-09,19,18,100.1,0,55.5,779,707.4,WEL,Oct2024,2024-10-09T19:00:00Z,2024-10-09
WEL,2024-10-09,20,18,100,0,57.5,778.5,707.6,WEL,Oct2024,2024-10-09T20:00:00Z,2024-10-09
WEL,2024-10-09,21,18,99.9,0,63.2,778.6,707.9,WEL,Oct2024,2024-10-09T21:00:00Z,2024-10-09
WEL,2024-10-09,22,18,99.9,0,67.2,778.5,707.8,WEL,Oct2024,2024-10-09T22:00:00Z,2024-10-09
WEL,2024-10-09,23,18,99.7,0,46.8,778.4,707,WEL,Oct2024,2024-10-09T23:00:00Z,2024-10-09
WEL,2024-10-09,24,18,99.6,0,34.7,778.9,706.3,WEL,Oct2024,2024-10-10T00:00:00Z,2024-10-10
WEL,2024-10-10,1,18,99.3,0,31.1,779,706.6,WEL,Oct2024,2024-10-10T01:00:00Z,2024-10-10
WEL,2024-10-10,2,18,99.2,0,29.6,779,706.2,WEL,Oct2024,2024-10-10T02:00:00Z,2024-10-10
WEL,2024-10-10,3,17.9,99.2,0,30,779.1,706.5,WEL,Oct2024,2024-10-10T03:00:00Z,2024-10-10
WEL,2024-10-10,4,17.9,99.1,0,28.1,779.3,706.5,WEL,Oct2024,2024-10-10T04:00:00Z,2024-10-10
WEL,2024-10-10,5,17.9,98.8,0,21.3,779.4,706.6,WEL,Oct2024,2024-10-10T05:00:00Z,2024-10-10
WEL,2024-10-10,6,17.9,98.9,0,44,779.2,707.9,WEL,Oct2024,2024-10-10T06:00:00Z,2024-10-10
WEL,2024-10-10,7,17.9,98.9,0,52.8,779.5,708.9,WEL,Oct2024,2024-10-10T07:00:00Z,2024-10-10
WEL,2024-10-10,8,17.9,98.8,0,64.2,779.2,708.1,WEL,Oct2024,2024-10-10T08:00:00Z,2024-10-10
WEL,2024-10-10,9,17.8,98.8,0,70.4,779.2,708.2,WEL,Oct2024,2024-10-10T09:00:00Z,2024-10-10
WEL,2024-10-10,10,17.8,99.1,0,70,779,708.6,WEL,Oct2024,2024-10-10T10:00:00Z,2024-10-10
WEL,2024-10-10,11,17.9,99.3,0,69.3,778.8,708.8,WEL,Oct2024,2024-10-10T11:00:00Z,2024-10-10
WEL,2024-10-10,12,17.9,99.6,0,60.7,778.8,708.5,WEL,Oct2024,2024-10-10T12:00:00Z,2024-10-10
WEL,2024-10-10,13,18,99.9,0,69.4,778.5,708.9,WEL,Oct2024,2024-10-10T13:00:00Z,2024-10-10
WEL,2024-10-10,14,18,100,0,60.7,778.7,708,WEL,Oct2024,2024-10-10T14:00:00Z,2024-10-10
WEL,2024-10-10,15,18,100.1,0,63.9,778.3,708.2,WEL,Oct2024,2024-10-10T15:00:00Z,2024-10-10
WEL,2024-10-10,16,18,100.3,0,48.6,778.4,707.4,WEL,Oct2024,2024-10-10T16:00:00Z,2024-10-10
WEL,2024-10-10,17,18,100.5,0,67.5,777.4,710.8,WEL,Oct2024,2024-10-10T17:00:00Z,2024-10-10
WEL,2024-10-10,18,18,100.4,0,82.2,778.1,710.4,WEL,Oct2024,2024-10-10T18:00:00Z,2024-10-10
WEL,2024-10-10,19,17.9,100.3,0,79.8,777.7,709.2,WEL,Oct2024,2024-10-10T19:00:00Z,2024-10-10
WEL,2024-10-10,20,17.9,100,0,71.4,777.5,708.3,WEL,Oct2024,2024-10-10T20:00:00Z,2024-10-10
WEL,2024-10-10,21,17.9,99.7,0,84,776.9,708.7,WEL,Oct2024,2024-10-10T21:00:00Z,2024-10-10
WEL,2024-10-10,22,17.9,99.6,0,65.1,777,707.4,WEL,Oct2024,2024-10-10T22:00:00Z,2024-10-10
WEL,2024-10-10,23,17.8,99.5,0,60.9,776.9,705.5,WEL,Oct2024,2024-10-10T23:00:00Z,2024-10-10
WEL,2024-10-10,24,17.8,99.2,0,29,777,705.3,WEL,Oct2024,2024-10-11T00:00:00Z,2024-10-11
WEL,2024-10-11,1,17.8,99.1,0,24.5,777.1,705.4,WEL,Oct2024,2024-10-11T01:00:00Z,2024-10-11
WEL,2024-10-11,2,17.8,98.9,0,21.1,777.8,706,WEL,Oct2024,2024-10-11T02:00:00Z,2024-10-11
WEL,2024-10-11,3,17.8,98.8,0,22,777.5,705.1,WEL,Oct2024,2024-10-11T03:00:00Z,2024-10-11
WEL,2024-10-11,4,17.8,98.8,0,22.4,778.2,705.6,WEL,Oct2024,2024-10-11T04:00:00Z,2024-10-11
WEL,2024-10-11,5,17.8,98.5,0,23.5,777.8,706,WEL,Oct2024,2024-10-11T05:00:00Z,2024-10-11
WEL,2024-10-11,6,17.8,98.3,0,28.3,778.3,706.7,WEL,Oct2024,2024-10-11T06:00:00Z,2024-10-11
WEL,2024-10-11,7,17.7,98.5,0,59.3,778.2,708.2,WEL,Oct2024,2024-10-11T07:00:00Z,2024-10-11
WEL,2024-10-11,8,17.7,98.8,0,57,779.1,707.4,WEL,Oct2024,2024-10-11T08:00:00Z,2024-10-11
WEL,2024-10-11,9,17.7,98.8,0,53.7,778.9,707,WEL,Oct2024,2024-10-11T09:00:00Z,2024-10-11
WEL,2024-10-11,10,17.7,98.8,0,51,779.1,707.2,WEL,Oct2024,2024-10-11T10:00:00Z,2024-10-11
WEL,2024-10-11,11,17.7,99.1,0,47.8,779.2,707,WEL,Oct2024,2024-10-11T11:00:00Z,2024-10-11
WEL,2024-10-11,12,17.7,99.1,0,47.7,779.2,707,WEL,Oct2024,2024-10-11T12:00:00Z,2024-10-11
WEL,2024-10-11,13,17.7,99.2,0,47.8,779.3,706.9,WEL,Oct2024,2024-10-11T13:00:00Z,2024-10-11
WEL,2024-10-11,14,17.8,99.6,0,47.3,779.2,706.9,WEL,Oct2024,2024-10-11T14:00:00Z,2024-10-11
WEL,2024-10-11,15,17.7,99.7,0,55.7,779.2,707.6,WEL,Oct2024,2024-10-11T15:00:00Z,2024-10-11
WEL,2024-10-11,16,17.7,99.9,0,66.4,778.8,708.4,WEL,Oct2024,2024-10-11T16:00:00Z,2024-10-11
WEL,2024-10-11,17,17.7,99.9,0,83.5,778.4,711.1,WEL,Oct2024,2024-10-11T17:00:00Z,2024-10-11
WEL,2024-10-11,18,17.7,99.7,0,80.1,778.6,709.9,WEL,Oct2024,2024-10-11T18:00:00Z,2024-10-11
WEL,2024-10-11,19,17.6,99.5,0,72.1,778.4,708.1,WEL,Oct2024,2024-10-11T19:00:00Z,2024-10-11
WEL,2024-10-11,20,17.6,99.5,0,68.9,778,707.9,WEL,Oct2024,2024-10-11T20:00:00Z,2024-10-11
WEL,2024-10-11,21,17.6,99.3,0,72,778,707.9,WEL,Oct2024,2024-10-11T21:00:00Z,2024-10-11
