Tag Code,Mark Site Name,Mark Date MMDDYYYY,Release Site Name,Release Date MMDDYYYY,Species Code,Species Name,Rear Type Code,Rear Type Name,Mark Count
3D9.257C61EF49,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61EFA6,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61F0CA,TURO - Turtle Rock Pond,3/16/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61F0D7,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61F126,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61F264,TURO - Turtle Rock Pond,5/2/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/2/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61F768,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61FBD6,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61FD53,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C61FE52,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C61FF35,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C620263,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C620939,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C620B6E,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C620D74,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C620F59,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C620FA7,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62117B,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C6212BA,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C621580,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62158D,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62162D,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62185A,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C6220DD,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C622656,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C622B4D,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C622F92,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C623586,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C6236A2,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C625687,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C625792,TURO - Turtle Rock Pond,5/1/2007,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C6257F1,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C625B4F,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C625D4B,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C629F95,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62A3B6,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62A490,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62A5C8,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62A5E5,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C62AE2D,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62AE65,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62B15B,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62B46C,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62B5C5,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62B720,TURO - Turtle Rock Pond,5/1/2007,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C62B8FC,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C62B9BB,TURO - Turtle Rock Pond,5/2/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/2/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62B9F3,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62BA2B,TURO - Turtle Rock Pond,5/2/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/2/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62BC95,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C62BD0A,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C62BD14,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62C10F,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C62C4BA,TURO - Turtle Rock Pond,5/1/2007,NASONC - Nason Creek (tributary to Wenatchee River),5/7/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C62C9E1,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62CB20,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62CD6D,CHEL - Chelan PUD Hatchery,8/22/2006,WENATR - Wenatchee River,5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C62CE34,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62CF43,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62D065,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62D940,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62DC34,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62DE70,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C62EC5B,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62ED67,CHEL - Chelan PUD Hatchery,8/21/2006,WENATR - Wenatchee River,5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C62EF40,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62F5BC,TURO - Turtle Rock Pond,3/8/2006,WENATR - Wenatchee River,5/2/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62FABE,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C62FC3B,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C63049E,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C63141A,TURO - Turtle Rock Pond,5/1/2007,NASONC - Nason Creek (tributary to Wenatchee River),5/7/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C631ADF,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C631FD6,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C6322EC,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C632C79,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C632CB6,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C6331C4,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C63324A,TURO - Turtle Rock Pond,3/8/2006,WENATR - Wenatchee River,5/2/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C633323,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C633BE6,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C633DE8,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C634060,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C634348,TURO - Turtle Rock Pond,5/1/2007,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C6344A0,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C634CB9,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C634DDC,TURO - Turtle Rock Pond,5/1/2006,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C634F76,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C635150,CHEL - Chelan PUD Hatchery,8/22/2006,WENATR - Wenatchee River,5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C63525B,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C635438,TURO - Turtle Rock Pond,5/1/2007,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C6357C4,TURO - Turtle Rock Pond,5/1/2007,NASONC - Nason Creek (tributary to Wenatchee River),5/1/2007,3,Steelhead,H,Hatchery Reared,1
3D9.257C635994,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C635DF9,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C63629A,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C636480,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C63675C,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C6465F3,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C64667F,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C6467CC,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C646817,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C64687B,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C646B4A,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C646B5B,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C647116,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C647139,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C647316,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C64741D,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C647466,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C6475C8,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C647698,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C647A06,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C647A40,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C647ACF,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C647C0F,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C647F61,TURO - Turtle Rock Pond,5/3/2006,WENATR - Wenatchee River,5/3/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C64809D,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C6480B3,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C6480BF,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C648133,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C64821E,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C648583,WENATR - Wenatchee River,9/29/2006,WENATR - Wenatchee River,9/29/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C648A8E,TURO - Turtle Rock Pond,5/7/2008,WENATR - Wenatchee River,5/7/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C648B94,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C648CB5,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C648DAE,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C648E75,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C648F58,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C64910E,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C64927D,TURO - Turtle Rock Pond,5/4/2006,WENATR - Wenatchee River,5/4/2006,3,Steelhead,H,Hatchery Reared,1
3D9.257C6492EE,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.257C675F91,TURO - Turtle Rock Pond,5/5/2006,WENATR - Wenatchee River,5/5/2006,3,Steelhead,H,Hatchery Reared,1
3DD.003DA323A8,CHIP - Chiwawa Rearing Pond,4/28/2021,WENATR - Wenatchee River,5/11/2021,3,Steelhead,H,Hatchery Reared,1
3DD.003DA32D44,CHIP - Chiwawa Rearing Pond,4/28/2021,WENATR - Wenatchee River,5/11/2021,3,Steelhead,H,Hatchery Reared,1
3DD.003DFD242C,CHIP - Chiwawa Rearing Pond,4/28/2022,WENATR - Wenatchee River,5/9/2022,3,Steelhead,H,Hatchery Reared,1
3DD.003DFD270C,CHIP - Chiwawa Rearing Pond,4/28/2022,WENATR - Wenatchee River,5/9/2022,3,Steelhead,H,Hatchery Reared,1
3DD.003E228425,CHIP - Chiwawa Rearing Pond,5/1/2022,WENATR - Wenatchee River,5/9/2022,3,Steelhead,H,Hatchery Reared,1
3DD.003E22C3BE,CHIP - Chiwawa Rearing Pond,5/4/2022,WENATR - Wenatchee River,5/9/2022,3,Steelhead,H,Hatchery Reared,1
3DD.003E45F0A6,CHIP - Chiwawa Rearing Pond,5/6/2023,WENATR - Wenatchee River,5/10/2023,3,Steelhead,H,Hatchery Reared,1
3DD.007736FCB6,ENTRTP - Entiat River Rotary Screw Trap,4/27/2023,ENTRTP - Entiat River Rotary Screw Trap,4/27/2023,3,Steelhead,W,Wild Fish or Natural Production,1
3DD.007736FF2C,ENTRTP - Entiat River Rotary Screw Trap,4/25/2023,ENTRTP - Entiat River Rotary Screw Trap,4/26/2023,3,Steelhead,W,Wild Fish or Natural Production,1
3DD.0077375783,ENTRTP - Entiat River Rotary Screw Trap,5/3/2022,ENTRTP - Entiat River Rotary Screw Trap,5/5/2022,3,Steelhead,W,Wild Fish or Natural Production,1
3DD.00773BF530,EBNK - East Bank Hatchery,9/4/2013,WENATR - Wenatchee River,4/30/2014,3,Steelhead,H,Hatchery Reared,1
3DD.00773C83ED,EBNK - East Bank Hatchery,9/4/2013,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2014,3,Steelhead,H,Hatchery Reared,1
3DD.00773C8F48,EBNK - East Bank Hatchery,9/4/2013,NASONC - Nason Creek (tributary to Wenatchee River),4/28/2014,3,Steelhead,H,Hatchery Reared,1
3DD.00773CCF24,EBNK - East Bank Hatchery,9/4/2013,WENATR - Wenatchee River,5/2/2014,3,Steelhead,H,Hatchery Reared,1
3DD.00773D1E1F,EBNK - East Bank Hatchery,9/4/2013,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2014,3,Steelhead,H,Hatchery Reared,1
3DD.00773D265A,EBNK - East Bank Hatchery,9/4/2013,WENATR - Wenatchee River,5/2/2014,3,Steelhead,H,Hatchery Reared,1
3DD.00773D3F69,EBNK - East Bank Hatchery,9/4/2013,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2014,3,Steelhead,H,Hatchery Reared,1
3DD.00773D5AAF,EBNK - East Bank Hatchery,9/4/2013,NASONC - Nason Creek (tributary to Wenatchee River),5/9/2014,3,Steelhead,H,Hatchery Reared,1
3DD.00773D5AB1,EBNK - East Bank Hatchery,9/4/2013,NASONC - Nason Creek (tributary to Wenatchee River),4/30/2014,3,Steelhead,H,Hatchery Reared,1
3DD.00773D69EC,EBNK - East Bank Hatchery,9/4/2013,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2014,3,Steelhead,H,Hatchery Reared,1
3DD.00773D7942,EBNK - East Bank Hatchery,9/4/2013,NASONC - Nason Creek (tributary to Wenatchee River),4/28/2014,3,Steelhead,H,Hatchery Reared,1
3DD.00773D861B,EBNK - East Bank Hatchery,9/4/2013,WENATR - Wenatchee River,5/2/2014,3,Steelhead,H,Hatchery Reared,1
3DD.00773D9E3E,EBNK - East Bank Hatchery,9/4/2013,NASONC - Nason Creek (tributary to Wenatchee River),5/9/2014,3,Steelhead,H,Hatchery Reared,1
3DD.0077422EC0,EBNK - East Bank Hatchery,9/4/2013,WENATR - Wenatchee River,5/14/2014,3,Steelhead,H,Hatchery Reared,1
3DD.0077423374,EBNK - East Bank Hatchery,9/4/2013,WENATR - Wenatchee River,4/30/2014,3,Steelhead,H,Hatchery Reared,1
3DD.00774253EC,EBNK - East Bank Hatchery,9/4/2013,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2014,3,Steelhead,H,Hatchery Reared,1
3DD.0077425908,EBNK - East Bank Hatchery,9/4/2013,WENATR - Wenatchee River,5/14/2014,3,Steelhead,H,Hatchery Reared,1
3DD.00774298AD,EBNK - East Bank Hatchery,9/4/2013,WENATR - Wenatchee River,4/30/2014,3,Steelhead,H,Hatchery Reared,1
3DD.00774305FE,EBNK - East Bank Hatchery,9/4/2013,WENATR - Wenatchee River,5/14/2014,3,Steelhead,H,Hatchery Reared,1
3DD.0077432493,EBNK - East Bank Hatchery,9/4/2013,WENATR - Wenatchee River,4/30/2014,3,Steelhead,H,Hatchery Reared,1
3DD.0077576277,ENTIAR - Entiat River,3/28/2016,ENTIAR - Entiat River,3/30/2016,3,Steelhead,W,Wild Fish or Natural Production,1
3DD.007759C137,ENTIAR - Entiat River,8/11/2014,ENTIAR - Entiat River,8/11/2014,3,Steelhead,W,Wild Fish or Natural Production,1
3DD.007759D169,ENTIAR - Entiat River,8/20/2014,ENTIAR - Entiat River,8/20/2014,3,Steelhead,W,Wild Fish or Natural Production,1
3DD.0077645B38,EBNK - East Bank Hatchery,9/1/2014,WENATR - Wenatchee River,5/8/2015,3,Steelhead,H,Hatchery Reared,1
3DD.00776E0C2F,ENTIAR - Entiat River,10/22/2016,ENTIAR - Entiat River,10/22/2016,3,Steelhead,W,Wild Fish or Natural Production,1
3DD.0077746EFE,ENTRTP - Entiat River Rotary Screw Trap,5/5/2022,ENTRTP - Entiat River Rotary Screw Trap,5/5/2022,3,Steelhead,W,Wild Fish or Natural Production,1
3DD.0077755804,ENTRTP - Entiat River Rotary Screw Trap,4/24/2019,ENTIAR - Entiat River,4/24/2019,3,Steelhead,W,Wild Fish or Natural Production,1
3DD.00777588DF,ENTIAR - Entiat River,8/31/2015,ENTIAR - Entiat River,8/31/2015,3,Steelhead,W,Wild Fish or Natural Production,1
3DD.007775F1C2,ENTRTP - Entiat River Rotary Screw Trap,10/27/2021,ENTRTP - Entiat River Rotary Screw Trap,10/27/2021,3,Steelhead,W,Wild Fish or Natural Production,1
3DD.007779F4BE,ENTIAR - Entiat River,5/2/2017,ENTIAR - Entiat River,5/2/2017,3,Steelhead,W,Wild Fish or Natural Production,1
3DD.00777A25C3,ENTRTP - Entiat River Rotary Screw Trap,4/19/2021,ENTRTP - Entiat River Rotary Screw Trap,4/20/2021,3,Steelhead,W,Wild Fish or Natural Production,1
3DD.00777A41EA,ENTIAR - Entiat River,11/5/2016,ENTIAR - Entiat River,11/5/2016,3,Steelhead,W,Wild Fish or Natural Production,1
3DD.0077840F9D,MADRVR - Mad River (Entiat River watershed),2/22/2016,MADRVR - Mad River (Entiat River watershed),2/22/2016,3,Steelhead,W,Wild Fish or Natural Production,1
3DD.00778E0685,ENTIAR - Entiat River,4/27/2018,ENTIAR - Entiat River,4/27/2018,3,Steelhead,W,Wild Fish or Natural Production,1
3DD.00778F2623,EBNK - East Bank Hatchery,4/22/2016,WENATR - Wenatchee River,4/22/2016,3,Steelhead,H,Hatchery Reared,1
3DD.00778F2EA3,EBNK - East Bank Hatchery,4/22/2016,WENATR - Wenatchee River,4/22/2016,3,Steelhead,H,Hatchery Reared,1
3DD.00778F7049,ENTIAR - Entiat River,2/18/2016,ENTIAR - Entiat River,2/18/2016,3,Steelhead,W,Wild Fish or Natural Production,1
3DD.0077908190,EBNK - East Bank Hatchery,4/22/2016,WENATR - Wenatchee River,4/22/2016,3,Steelhead,H,Hatchery Reared,1
3DD.0077908A9B,EBNK - East Bank Hatchery,4/25/2016,NASONC - Nason Creek (tributary to Wenatchee River),4/25/2016,3,Steelhead,H,Hatchery Reared,1
